Date,Open,High,Low,Close,Volume
9/21/2016 16:00:00,128.18,130.63,128.18,130.56,3227143
9/22/2016 16:00:00,131.45,132.48,131.17,131.87,3252493
9/23/2016 16:00:00,131.25,132.29,131.01,131.78,2330320
9/26/2016 16:00:00,131.07,131.58,130.43,130.57,2219885
9/27/2016 16:00:00,130.29,131.74,129.86,131.32,1939020
9/28/2016 16:00:00,131.59,132.36,130.59,132.23,1772865
9/29/2016 16:00:00,131.8,132.78,130.68,131.03,2199345
9/30/2016 16:00:00,132.09,132.63,131.27,131.74,3117179
10/3/2016 16:00:00,131.28,132.72,130.74,132.38,2435765
10/4/2016 16:00:00,132.77,133.23,131.69,132.25,2829188
10/5/2016 16:00:00,132.93,134.9,132.55,134.66,3128149
10/6/2016 16:00:00,134.83,135,133.68,134.42,3614860
10/7/2016 16:00:00,133.93,134.66,132.54,133.85,4301931
10/10/2016 16:00:00,134.59,136.87,134.59,135.84,3343271
10/11/2016 16:00:00,134.94,135.69,133.27,133.74,3606930
10/12/2016 16:00:00,133.76,134.28,133,133.16,2264188
10/13/2016 16:00:00,132.42,133.93,131.39,133.38,3544190
10/14/2016 16:00:00,134.56,135.25,133.48,133.5,2317429
10/17/2016 16:00:00,133.5,135.38,133.33,134,2435134
10/18/2016 16:00:00,135.03,135.74,134.92,135.1,2271047
10/19/2016 16:00:00,135.42,136.95,135.33,136.18,2261040
10/20/2016 16:00:00,135.92,136.75,135.37,135.84,2539711
10/21/2016 16:00:00,134.72,136.19,134.25,135.63,2205772
10/24/2016 16:00:00,136.41,138.88,136.41,137.45,3814097
10/25/2016 16:00:00,137.53,139.42,137.35,139.02,5206934
10/26/2016 16:00:00,138.43,146.19,136.72,145.54,13271944
10/27/2016 16:00:00,145.83,146.23,141.78,143.31,7855241
10/28/2016 16:00:00,143.72,144,142.17,143.01,4636040
10/31/2016 16:00:00,143.05,143.35,142.15,142.43,3075889
11/1/2016 16:00:00,142.95,143.9,141.81,142.41,3244997
11/2/2016 16:00:00,142,142.87,140.59,140.75,2781915
